,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text,URL
0,1,A2221,아이폰11,4,위메프,pik*****,20.07.28.,아이폰 12살까하다가,아이폰 12살까하다가11pro 구매했습니다 ㅎㅎ 이쁩니다알뜰폰으로 같이 사용하려고 했는데유심이 누락되어 왔네요 ㅠ.ㅠ판매자 문의드렸더니 바로 재발송 해주셨습니다 :)https://wpay.wemakeprice.com/fs/share/1if135g7pgh80위 링크타고 동일 제품 위메프페이로 구매하시면5% 포인트 적립으로더 저렴하게 구매해보세요 :)♡,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,SSG닷컴,lj******,19.12.27.,카드 할인으로 15만원 할인 받고,카드 할인으로 15만원 할인 받고 제가 원하는 색상과 용량을 구매해서 너무 만족합니다!!!!! 빨간날이 겹쳐서 많이 기다려야 할줄 알았는데 4일만에 와서 만족합니다. 폰을 알아보는 중에 하우디몰을 알게되서 너무 득템했습니다!!!!! 이쁜 폰 이쁘게 잘쓸게용^^,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,하이마트쇼핑몰,k*m*****,21.03.15.,이제 아이폰은 하이마트에서 사야,이제 아이폰은 하이마트에서 사야겠어요.통신사끼고 사는것보다 훨씬 하네요.아이폰8에서 옮겼습니다.,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,스마트베이비,turb****,20.12.28.,삼성만 쓰다가 애플쓰려니 등록하기가 힘드네요.그래도 등록하고나니 뿌듯하네요.,삼성만 쓰다가 애플쓰려니 등록하기가 힘드네요.그래도 등록하고나니 뿌듯하네요.,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,프렌드가젯,pahy****,20.11.25.,고객대응만족하고 배송빠르고 좋은 품질입니다 만족합니다,고객대응만족하고 배송빠르고 좋은 품질입니다 만족합니다,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,Monkeys,fkan****,21.02.14.,배송 빨라요~~!!,배송 빨라요~~!!,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,프리스비애플프리미엄리셀러,envy****,20.05.29.,안전하게 배송 빨리 와주었습니다. 다른 상점에서 구매한 강화유리 필름과 랜즈 필름 오는 같은 날 와줘서 바로 개봉하고 작업했네요 ㅎㅎㅎ 좋습니다.,안전하게 배송 빨리 와주었습니다. 다른 상점에서 구매한 강화유리 필름과 랜즈 필름 오는 같은 날 와줘서 바로 개봉하고 작업했네요 ㅎㅎㅎ 좋습니다.,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,애플 공식 브랜드스토어,cool****,20.09.03.,쓰던 아이폰이 오래되서 처음으로 자급제 폰을 사봤는데 너무 빠른 배송 감사드리고 사실 골드 별로라고 생각했는데 실물 깡패네요. ㅋ 잘 쓸게요. 그리고 서비스인거 같은데 케이스와 강,쓰던 아이폰이 오래되서 처음으로 자급제 폰을 사봤는데 너무 빠른 배송 감사드리고 사실 골드 별로라고 생각했는데 실물 깡패네요. ㅋ 잘 쓸게요. 그리고 서비스인거 같은데 케이스와 강화유리 감사히 잘 사용할게요. ^^,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,스마트베이비,dand****,21.01.04.,배송도 빠르고 싸게 잘 샀어요~ 감사합니다 ^^,배송도 빠르고 싸게 잘 샀어요~ 감사합니다 ^^,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,스마트베이비,go22****,20.12.26.,최저가로 산것같아요. 지인에게도 추천하여 아들 아이폰도 이곳에서 구매했어요ㅎ액정필름은 직접 붙이기힘들어 동네에서 구매후 그곳에서 붙였답니다. 요새는 카메라필름도 붙이더군요ㅎ,최저가로 산것같아요. 지인에게도 추천하여 아들 아이폰도 이곳에서 구매했어요ㅎ액정필름은 직접 붙이기힘들어 동네에서 구매후 그곳에서 붙였답니다. 요새는 카메라필름도 붙이더군요ㅎ,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,스마트베이비,nand****,21.01.03.,택배사때문에 어렵게 받은 아이폰~~아이가 너무 마음에 들어하네요,택배사때문에 어렵게 받은 아이폰~~아이가 너무 마음에 들어하네요,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,3,프렌드가젯,skyj****,20.12.11.,빠른배송~좋습니다다만보험가입때문에연락을드렸는데그뒤로연락이안되네요~그것만빼면만족!!,빠른배송~좋습니다다만보험가입때문에연락을드렸는데그뒤로연락이안되네요~그것만빼면만족!!,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dkmobnizc%7Cci%3D171bbf9c36ef6f6c4f4d3d354fdd57c3cda0e611%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df4168f8d78fa4ac1df375ea39a25b7444ac6b0d0
0,1,A2221,아이폰11,5,애플 공식 브랜드스토어,dpdn****,21.01.07.,한달동안 사용해 보면서 너무 너무 만족하면서 사용하고 있어요!!!! 아이폰은 흔히 뽑기라고 하죠... 그래서 더 신뢰가 가는 애플 정식 온라인 스토어에서 구매한 것인데 흔히 있다는,한달동안 사용해 보면서 너무 너무 만족하면서 사용하고 있어요!!!! 아이폰은 흔히 뽑기라고 하죠... 그래서 더 신뢰가 가는 애플 정식 온라인 스토어에서 구매한 것인데 흔히 있다는 화면 깨짐..? 색이 다르게 보이는 부분 이런 것도 없었고 배터리도 상태 좋아요!! 어제 3시경 완충하고 현재 약 22시간 정도 사용 했는데 배터리가 59%나 남아 있어요!! 배터리 하나는 정말 빵빵한 듯 하네요 ㅎㅎ 그리고 같이 배송해주신 강화유리도 정말 좋아요! 제가 폰을 좀 자주 떨어뜨리는 편인데 깨지지도 않고 기스도 잘 안 나서 화면이 아주 깨끗하게 보여요,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,1,애플 공식 브랜드스토어,redt****,20.10.22.,새상품인데  기스가 나있었어요 모서리 부분에요상품 교환하려면 직접가서 검사받아보라더군요제가 직접 박스 채로 들고거서 검사하고 그럴 시간이 없어서요일부러 공식에서 산건데 많이 아쉽네,새상품인데  기스가 나있었어요 모서리 부분에요상품 교환하려면 직접가서 검사받아보라더군요제가 직접 박스 채로 들고거서 검사하고 그럴 시간이 없어서요일부러 공식에서 산건데 많이 아쉽네요그래도 저한테 선택된 폰이니 길들여서 잘 쓰겠습니다그리고 뽁뽁이에만 몇겹 싸여 있는  포장이 좀  아쉅습니다  다들 뽑기  잘하셔야할듯!,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,4,애플 공식 브랜드스토어,plum****,20.09.26.,"추석연휴 전 주라 배송이 좀 느리긴했네요 - 그래도 콜센터에서 전화와서 기분좋게 기다렸구요, 취급주의 상품인데 뽁뽁이 봉지로 한겹 쌓여져있는게 전부라 (상자안에 충전제를 넣는 등)","추석연휴 전 주라 배송이 좀 느리긴했네요 - 그래도 콜센터에서 전화와서 기분좋게 기다렸구요, 취급주의 상품인데 뽁뽁이 봉지로 한겹 쌓여져있는게 전부라 (상자안에 충전제를 넣는 등) 조금 더 신경써주시면 좋을것 같아요 - 제품은 19년 10월 제조라고 설명되있지만 20년에 나온 제품으로 받았구요, 처음에 소프트웨어 안되서 하루 애먹었지만 다행히 잘 해결되었습니다 - 같이 보내주신 코끼리 강화필름 셀프로 잘 붙였고, 막 사용하기 시작해서 발열은 어쩔 수 없는것 같아요 ㅎㅎ 아이폰7에서 바꾼거라 홈버튼 없고 화면 커진거랑 캡쳐 등 바뀐부분에 조금 익숙해져야 할 것들은 차차 나아지겠죠 ^^;; 아이폰11pro 늦은 막차 탔지만 너무 만족합니다 -",https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,4,애플 공식 브랜드스토어,gkh0****,20.08.28.,너무 예뻐요!! 근데 배송이 좀 아쉬워요 24일 저녁에 결제하고 25일에 바로 보내주셨는데 버뮤다 지대에서 이틀 머물고 28일 오후에 받았어요ㅠㅠ이건 배송업체 문제라 어쩔 수 없죠,"너무 예뻐요!! 근데 배송이 좀 아쉬워요 24일 저녁에 결제하고 25일에 바로 보내주셨는데 버뮤다 지대에서 이틀 머물고 28일 오후에 받았어요ㅠㅠ이건 배송업체 문제라 어쩔 수 없죠 뭐,,제품은 아주 만족합니다!포장도 안전하게 돼있었어요:)",https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,하이마트쇼핑몰,n*v*****,19.12.26.,생각보다 많이 무겁습니다. 범퍼,생각보다 많이 무겁습니다. 범퍼케이스까지 끼우고 쓸 자신이 없어서 그냥 알맹이로 들고다니기로..예쁘기는 엄청 예쁩니다. 미드나잇그린이 인기가 많나요 다른 색상들은 엘포인트 1만점 주는데 얘만 안주네요 아쉽.. 대신 색상이 맘에 쏙 들어서 좋습니다.+뭔 이삼일 사이로 가격이 떨어져요 빡치게,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,4,하이마트쇼핑몰,d*d*****,20.08.19.,"물건 잘받았구요 배송도 빠르요.

",물건 잘받았구요 배송도 빠르요.새제품인거같긴한데 제조년월이 19년 12월인건 좀 의문스러워요.그리구 배송조회를 해도 배송중이라고만 뜨길래 혹시나 해서 문앞에 가보니까 이미 두고 가셨더라고요.. 몇푼하는 물건도 아니고 분실위험도 있고 벨이라도 눌러주시지  이런 부분은 아쉽네요,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,위메프,sbs*****,20.08.04.,배송도 바로 다음날 받아볼 수 있고 아이폰11pro를 염두해두셨다면 여기서 구입하시는게 가장 저렴하네요.,배송도 바로 다음날 받아볼 수 있고 아이폰11pro를 염두해두셨다면 여기서 구입하시는게 가장 저렴하네요.색상도 미드나잇그린 너무 이쁘고 좋아요.판매자분이 답변도 바로바로 체크해주시니 더 좋았습니다.전 추천코드가 없어서 싸게 사지못했지만 링크 남겨드릴테니 할인 더 받고 구매하세요. 우리모두 앱등이가 되자구요 ㅋㅋhttps://wpay.wemakeprice.com/fs/share/qe4dkp2rd7c6,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,하이마트쇼핑몰,w*5*****,19.12.01.,아이폰11 프로 미드나잇그린 색깔,아이폰11 프로 미드나잇그린 색깔로 구매했습니다.생폰으로는 실버가 최고인데 옆면 스뎅이 엄청 기스가 많이 난디고 하네여.폰은 당연히 감성과 성능에서는 최고의 폰입니다.카메라는 갤럭시텐 급과 큰 차이는 없습니다. 잘찍혀여~사진은 dbrand에서 스킨으로 마무리해보았습니다.,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,하이마트쇼핑몰,n*v*****,19.12.26.,생각보다 많이 무겁습니다. 범퍼,생각보다 많이 무겁습니다. 범퍼케이스까지 끼우고 쓸 자신이 없어서 그냥 알맹이로 들고다니기로..예쁘기는 엄청 예쁩니다. 미드나잇그린이 인기가 많나요 다른 색상들은 엘포인트 1만점 주는데 얘만 안주네요 아쉽.. 대신 색상이 맘에 쏙 들어서 좋습니다.+ 사흘사이로 가격이 떨어졌네요 빡치게,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,1,하이마트쇼핑몰,wo******,19.11.15.,상품은 굳인데 꼭 롯데택배 진짜 ,"상품은 굳인데 꼭 롯데택배 진짜 최악입니다 112호인데 110호에 확인도 안하고 던져놓고 배달완료로 갑자기 바뀌어있더군요 두시간정도 있다가 완료뜬거보고 전화해보니 갖다놨다는 말만.. 배달완료되었으면 전화는 아니더라도 문자로라도 배달완료표시 떴으면 좋았을텐데 배달하시는분 전화번호도 안뜨고, 택배사에 직접전화해서 한참기다린뒤 통화한뒤에 겨우 택배기사분 번호 알아내고 겨우 어디다 놨는지 찾았네요 한두푼도 아니고 암튼 배송때문에 기분 팍 상해부럿으",https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,4,하이마트쇼핑몰,b*a*****,19.11.07.,상품은 특별히 문제는 없을것 같,"상품은 특별히 문제는 없을것 같은데요배송할때 문제가 좀 있네요제품 배송기간이 2,3일 걸리니 기다려달라고 하는건 제 입장에서 충분히 괜찮은데요.실제 화요일 배송된다고 해놓고 수요일 배송해주고 나서 택배 배송 기록에는 화요일 밤에 배송됐다고 택배회사에서 기록하네요. 늦게 오는건 큰 상관 없는데 거짓으로 실적 기록하시는거 같아서 좀 불편합니다",https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,하이마트쇼핑몰,h*o*****,21.02.21.,나온지 1년도 넘게 지났는데도 불,나온지 1년도 넘게 지났는데도 불구하고 아이폰12 못지않게 각종 성능이나 디자인 등 상당히 만족스런 부분이 많네요~,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,하이마트쇼핑몰,s*0*****,21.03.23.,좋은제품 빠르게 잘받았어요,좋은제품 빠르게 잘받았어요,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,Monkeys,shlo****,21.02.26.,배송 아주아주 빠르고 상품도 만족합니다!!,배송 아주아주 빠르고 상품도 만족합니다!!,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,하이마트쇼핑몰,s*o*****,21.02.12.,"
가격 저렴 배송 빨라서 좋았어요.",가격 저렴 배송 빨라서 좋았어요. ,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,하이마트쇼핑몰,K*8*****,21.01.21.,택배가 늦게왔지만 상품은 만족해,택배가 늦게왔지만 상품은 만족해요,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,애플 공식 브랜드스토어,cham****,20.10.14.,배달은 3일 정도 걸렸어요물건도 만족하고 있는데 보내주신 강화필름이 깨져서 왔네요 ㅜㅜ 배송하다 깨진거 같은데 아쉬워요~ㅜㅜ,배달은 3일 정도 걸렸어요물건도 만족하고 있는데 보내주신 강화필름이 깨져서 왔네요 ㅜㅜ 배송하다 깨진거 같은데 아쉬워요~ㅜㅜ,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
0,1,A2221,아이폰11,5,시온스토어,psmo****,21.01.26.,배송도빠르고 좋은물건이왔어요,배송도빠르고 좋은물건이왔어요,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dkmobnkiw%7Cci%3D87bcdbbd94eb27a3dc52aebf592c80839d71a2de%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Db2894d5b4f843b2b287356ff24b7aedb5ee0577e
